student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,study_hours_category,attendance_category
S00151,Male,18,Master,Low,Yes,Quiet,3.28,91.6,7.2,1.0,100.0,69.8,1,No,71.5,68.4,65.8,63.6,68.8,2.4,Pass,C,Moderate,Excellent
S00152,Male,16,High School,Low,Yes,Quiet,2.82,69.6,6.64,2.6,65.2,72.9,3,No,63.9,41.8,33.8,48.3,48.1,1.75,Fail,F,Moderate,Average
S00153,Male,15,High School,Low,Yes,Quiet,4.16,64.8,7.8,2.3,96.7,50.7,1,No,48.7,60.2,62.1,55.4,58.4,2.42,Pass,D,High,Average
S00154,Male,15,High School,Medium,Yes,Moderate,1.39,97.5,6.13,3.8,94.3,74.0,2,Yes,39.3,46.4,51.1,49.9,45.6,1.85,Fail,F,Low,Excellent
S00155,Male,16,Master,Low,Yes,Noisy,2.92,75.1,7.11,1.8,69.8,52.8,4,No,41.0,46.9,37.9,54.3,47.4,1.58,Fail,F,Moderate,Good
S00156,Female,17,Bachelor,Low,Yes,Quiet,2.78,100.0,8.11,2.6,84.9,64.4,1,No,57.0,44.6,43.6,56.0,52.5,1.9,Pass,D,Moderate,Excellent
S00157,Male,18,High School,Medium,Yes,Noisy,1.71,76.4,5.9,2.3,83.8,81.3,0,Yes,39.1,34.6,42.5,24.4,33.4,0.84,Fail,F,Low,Good
S00158,Female,15,High School,Medium,Yes,Quiet,4.05,83.2,6.51,0.0,92.5,64.1,1,Yes,56.4,55.4,55.5,62.2,56.6,2.21,Pass,D,High,Good
S00159,Male,17,Master,Low,Yes,Quiet,2.89,88.7,5.62,1.7,82.7,91.1,2,No,61.2,71.0,70.2,56.6,64.6,2.21,Pass,D,Moderate,Good
S00160,Female,16,Master,Medium,Yes,Moderate,2.84,63.7,7.84,2.5,70.0,69.4,2,No,23.3,34.1,45.1,33.6,33.4,1.0,Fail,F,Moderate,Average
S00161,Male,18,Bachelor,Medium,Yes,Moderate,2.01,100.0,7.21,1.2,88.4,88.1,3,No,74.2,68.6,74.0,74.9,72.9,2.9,Pass,C,Moderate,Excellent
S00162,Male,18,Bachelor,High,Yes,Noisy,2.56,81.1,8.17,2.3,88.5,65.9,1,Yes,60.8,55.6,54.8,52.3,57.9,2.26,Pass,D,Moderate,Good
S00163,Female,15,Bachelor,Medium,No,Moderate,1.77,76.6,7.84,4.5,66.0,68.4,2,No,18.2,32.8,20.9,31.4,22.4,0.84,Fail,F,Low,Good
S00164,Female,18,High School,Medium,Yes,Quiet,4.04,73.3,6.74,3.9,45.4,87.3,0,No,57.4,59.4,44.0,42.5,51.1,2.13,Pass,D,High,Average
S00165,Female,18,Master,Medium,Yes,Noisy,4.24,88.6,7.41,0.0,88.9,67.3,1,No,68.1,39.3,39.0,51.3,48.8,1.83,Fail,F,High,Good
S00166,Male,18,High School,Low,No,Noisy,5.02,87.9,7.42,3.6,85.6,75.6,2,Yes,71.9,52.7,66.3,61.2,63.3,2.63,Pass,D,High,Good
S00167,Female,18,Bachelor,Medium,Yes,Moderate,3.52,73.7,7.73,3.3,86.5,63.6,4,No,53.6,42.0,45.7,71.4,52.4,2.11,Pass,D,Moderate,Average
S00168,Male,16,High School,High,Yes,Quiet,2.59,71.3,8.47,2.4,99.8,35.6,1,No,36.2,43.5,44.1,45.1,42.1,1.85,Fail,F,Moderate,Average
S00169,Male,17,Bachelor,Medium,Yes,Quiet,2.44,95.6,5.91,0.0,93.1,61.0,2,No,47.7,56.3,53.1,51.2,48.2,1.56,Fail,F,Moderate,Excellent
S00170,Female,16,Bachelor,High,Yes,Quiet,3.59,78.4,5.12,3.7,99.4,91.9,1,No,53.1,60.2,63.4,46.2,52.1,2.28,Pass,D,Moderate,Good
S00171,Female,16,Bachelor,High,Yes,Quiet,3.24,67.8,5.95,1.9,91.7,75.0,1,No,48.2,58.1,47.6,49.3,51.9,2.49,Pass,D,Moderate,Average
S00172,Male,15,High School,Low,No,Noisy,2.79,83.5,7.47,2.8,82.2,83.4,1,Yes,47.0,53.5,42.4,49.7,47.3,1.55,Fail,F,Moderate,Good
S00173,Male,18,Bachelor,Low,Yes,Quiet,2.69,81.0,7.41,1.0,61.6,83.9,3,No,48.0,50.1,58.4,57.1,56.6,2.3,Pass,D,Moderate,Good
S00174,Female,16,High School,Low,Yes,Moderate,4.41,100.0,6.43,1.4,100.0,81.7,1,No,90.9,92.9,96.5,81.0,93.9,3.87,Pass,A,High,Excellent
S00175,Female,18,High School,Medium,Yes,Moderate,2.48,79.8,6.73,3.9,76.9,93.9,0,No,28.5,30.8,36.5,32.2,29.9,1.03,Fail,F,Moderate,Good
S00176,Female,16,High School,Low,Yes,Noisy,4.62,81.9,6.17,4.9,70.9,65.2,3,Yes,57.5,53.3,52.6,67.9,59.7,2.41,Pass,D,High,Good
S00177,Male,16,Master,High,Yes,Quiet,3.22,87.2,6.89,1.9,89.6,92.3,6,Yes,48.4,64.4,61.6,66.6,61.5,2.44,Pass,D,Moderate,Good
S00178,Male,15,Bachelor,Low,Yes,Moderate,2.56,79.3,6.31,4.8,52.5,80.1,2,Yes,35.6,27.8,28.7,39.1,35.2,1.4,Fail,F,Moderate,Good
S00179,Male,17,Bachelor,Medium,Yes,Quiet,2.06,89.4,8.64,1.9,68.9,76.7,3,No,9.9,40.1,28.9,37.7,29.4,0.95,Fail,F,Moderate,Good
S00180,Male,17,Bachelor,Low,Yes,Quiet,2.81,74.8,8.32,1.8,70.6,39.2,0,Yes,43.5,42.7,46.8,45.1,43.8,1.49,Fail,F,Moderate,Average
S00181,Male,16,Bachelor,High,Yes,Quiet,3.6,82.6,7.72,0.4,70.1,76.0,4,No,61.7,61.4,62.6,69.9,60.4,2.18,Pass,D,Moderate,Good
S00182,Male,15,Bachelor,Medium,Yes,Moderate,2.55,89.1,7.03,3.2,100.0,83.8,1,No,69.6,80.6,66.6,60.2,70.2,3.21,Pass,C,Moderate,Good
S00183,Female,18,High School,High,Yes,Quiet,4.02,96.4,8.14,2.2,78.8,73.5,2,No,53.0,46.2,39.2,53.2,48.8,2.05,Fail,F,High,Excellent
S00184,Male,18,High School,High,Yes,Moderate,2.49,79.1,7.1,2.3,70.4,88.8,3,No,46.0,63.0,52.7,54.9,51.8,2.07,Pass,D,Moderate,Good
S00185,Male,16,Bachelor,Medium,Yes,Quiet,2.85,79.0,7.16,1.9,79.3,89.4,2,No,69.2,63.1,55.1,56.6,62.1,2.42,Pass,D,Moderate,Good
S00186,Male,17,Bachelor,Low,Yes,Noisy,1.46,100.0,5.27,1.0,92.8,65.8,4,No,46.1,53.5,51.3,55.1,48.3,2.1,Fail,F,Low,Excellent
S00187,Female,15,Master,Low,Yes,Moderate,3.67,79.5,7.26,3.4,51.4,71.6,1,No,46.2,34.5,38.0,26.4,36.8,1.7,Fail,F,Moderate,Good
S00188,Male,17,Master,Low,Yes,Noisy,2.68,84.4,5.71,2.4,81.7,66.0,1,Yes,49.1,49.5,45.6,55.5,51.5,2.46,Pass,D,Moderate,Good
S00189,Male,18,High School,Medium,Yes,Quiet,4.89,100.0,6.6,3.7,73.2,63.7,1,No,69.1,72.2,66.2,61.8,63.8,2.0,Pass,D,High,Excellent
S00190,Female,17,High School,Low,Yes,Noisy,3.85,85.7,7.17,1.1,84.0,71.5,2,No,49.9,49.2,57.4,54.2,52.2,2.52,Pass,D,Moderate,Good
S00191,Male,18,Bachelor,Low,Yes,Moderate,3.1,82.5,6.1,2.9,62.8,73.5,1,No,63.7,44.5,51.4,44.9,48.2,1.35,Fail,F,Moderate,Good
S00192,Male,15,High School,Medium,Yes,Quiet,4.47,83.3,7.48,5.7,77.3,38.6,1,No,40.8,39.4,30.7,36.6,38.0,1.49,Fail,F,High,Good
S00193,Male,15,High School,Medium,Yes,Moderate,3.49,77.6,8.05,1.4,78.0,69.4,3,No,48.2,66.0,44.1,53.1,53.2,2.24,Pass,D,Moderate,Good
S00194,Male,16,Master,Medium,Yes,Moderate,4.21,89.5,6.12,1.8,60.9,76.1,2,No,67.2,45.0,58.1,63.1,60.2,2.32,Pass,D,High,Good
S00195,Male,16,High School,Medium,Yes,Noisy,1.97,75.8,7.12,1.8,100.0,71.9,2,Yes,46.9,48.7,37.0,52.4,46.9,1.82,Fail,F,Low,Good
S00196,Female,17,Master,High,Yes,Moderate,3.55,92.8,5.75,0.9,86.2,68.9,2,No,54.6,38.5,49.1,49.1,49.4,2.08,Fail,F,Moderate,Excellent
S00197,Female,15,Bachelor,Medium,Yes,Quiet,3.6,85.2,5.83,5.0,93.8,54.8,2,No,34.5,51.0,38.9,47.5,46.2,1.88,Fail,F,Moderate,Good
S00198,Female,15,Master,Low,Yes,Quiet,1.15,87.4,7.31,0.0,74.7,50.4,2,No,45.5,45.8,41.5,42.6,42.9,1.31,Fail,F,Low,Good
S00199,Male,16,High School,Medium,Yes,Moderate,4.81,100.0,7.71,0.7,83.2,62.0,4,No,56.9,59.0,56.5,69.9,58.1,2.3,Pass,D,High,Excellent
S00200,Male,18,High School,High,Yes,Quiet,1.61,70.5,5.49,3.2,62.0,42.8,4,No,19.8,18.3,22.5,16.3,20.6,0.91,Fail,F,Low,Average
S00201,Male,17,Bachelor,Low,No,Moderate,1.44,85.2,9.05,1.4,70.4,69.4,4,Yes,43.7,35.4,34.6,47.4,41.6,1.93,Fail,F,Low,Good
S00202,Female,17,High School,Medium,Yes,Moderate,0.5,91.4,6.5,2.5,66.5,57.4,1,Yes,41.0,35.7,35.1,36.2,35.4,1.48,Fail,F,Low,Excellent
S00203,Male,16,High School,Medium,No,Noisy,3.57,78.8,7.21,2.5,84.4,73.0,2,Yes,42.4,53.5,43.2,35.6,43.2,1.87,Fail,F,Moderate,Good
S00204,Male,15,High School,Low,Yes,Moderate,1.03,94.5,6.47,3.2,100.0,61.6,0,No,46.4,60.6,63.8,60.2,60.5,2.3,Pass,D,Low,Excellent
S00205,Female,16,High School,High,Yes,Moderate,2.38,79.6,6.72,2.6,93.6,40.8,2,No,42.4,40.3,48.2,36.3,43.3,1.85,Fail,F,Moderate,Good
S00206,Male,16,High School,Low,Yes,Quiet,4.01,87.9,8.52,1.9,100.0,55.3,3,No,56.3,62.3,62.6,68.9,66.0,2.48,Pass,C,High,Good
S00207,Female,16,Master,Medium,Yes,Quiet,3.23,83.8,8.51,2.7,91.9,72.8,2,No,53.0,48.3,56.2,58.3,50.1,2.02,Pass,D,Moderate,Good
S00208,Female,16,High School,Medium,Yes,Noisy,2.25,86.6,5.35,2.2,86.3,81.7,0,Yes,41.5,34.7,51.2,44.0,43.2,2.01,Fail,F,Moderate,Good
S00209,Female,18,High School,Medium,Yes,Noisy,1.09,85.7,6.44,5.0,66.2,65.9,4,No,32.7,15.3,25.2,41.7,26.0,0.94,Fail,F,Low,Good
S00210,Male,18,Bachelor,Low,Yes,Moderate,2.87,84.7,9.95,1.6,84.8,73.8,0,Yes,59.2,46.9,42.8,38.5,51.2,1.76,Pass,D,Moderate,Good
S00211,Male,15,PhD,Low,Yes,Noisy,4.03,80.3,6.57,3.3,72.9,67.2,1,Yes,43.6,45.2,39.7,45.0,48.6,1.86,Fail,F,High,Good
S00212,Male,16,High School,Low,Yes,Moderate,3.84,78.4,7.42,3.9,92.5,66.8,2,No,46.5,47.0,52.6,54.6,47.7,1.97,Fail,F,Moderate,Good
S00213,Male,18,High School,Low,Yes,Noisy,5.14,88.2,8.14,0.5,59.6,57.8,0,No,61.4,74.8,75.8,66.7,69.9,3.28,Pass,C,High,Good
S00214,Male,15,Bachelor,Medium,Yes,Quiet,2.22,85.5,7.85,0.8,78.4,69.5,2,Yes,52.2,39.2,30.9,42.2,42.0,2.05,Fail,F,Moderate,Good
S00215,Male,16,Master,High,Yes,Moderate,1.42,78.1,4.18,5.4,80.3,60.8,1,No,34.2,17.1,25.4,16.8,21.8,0.99,Fail,F,Low,Good
S00216,Male,17,Master,Medium,Yes,Moderate,3.37,88.4,7.33,1.5,100.0,90.7,2,No,83.2,71.8,92.9,87.8,86.3,3.39,Pass,B,Moderate,Good
S00217,Female,18,Bachelor,Medium,Yes,Moderate,3.25,80.4,8.75,2.5,64.7,59.9,1,No,58.5,67.2,57.6,46.5,55.6,2.16,Pass,D,Moderate,Good
S00218,Male,15,High School,Medium,Yes,Quiet,2.99,100.0,7.03,2.2,97.5,72.6,2,No,45.4,61.6,42.7,58.5,52.0,2.07,Pass,D,Moderate,Excellent
S00219,Female,17,Bachelor,Medium,Yes,Moderate,2.1,100.0,5.96,2.4,92.4,54.0,2,No,38.2,41.3,34.6,42.3,39.4,1.62,Fail,F,Moderate,Excellent
S00220,Male,16,High School,High,Yes,Moderate,0.5,98.9,5.98,1.9,76.2,67.0,1,No,42.7,34.0,26.2,46.7,35.9,1.43,Fail,F,Low,Excellent
S00221,Male,16,Bachelor,Low,Yes,Quiet,1.79,98.3,6.8,2.7,86.1,54.8,3,No,26.3,35.2,39.2,37.2,33.2,1.78,Fail,F,Low,Excellent
S00222,Male,16,Bachelor,High,Yes,Moderate,3.67,93.1,7.68,1.3,76.3,61.5,1,Yes,36.4,51.6,49.0,60.6,45.4,1.99,Fail,F,Moderate,Excellent
S00223,Female,18,PhD,Medium,Yes,Moderate,3.34,82.9,9.89,2.2,80.2,84.6,2,No,63.0,72.8,74.8,67.9,68.5,2.35,Pass,C,Moderate,Good
S00224,Female,15,High School,High,Yes,Noisy,4.16,66.0,6.71,0.0,91.3,69.3,1,No,73.4,80.9,88.8,73.7,77.7,3.1,Pass,C,High,Average
S00225,Female,17,High School,Medium,Yes,Moderate,3.41,74.7,7.56,2.3,100.0,82.4,2,No,48.9,59.8,55.8,43.1,50.5,1.73,Pass,D,Moderate,Average
S00226,Female,15,Bachelor,Medium,Yes,Quiet,3.88,78.2,5.46,3.0,94.5,66.8,5,Yes,63.2,54.7,59.7,64.5,59.0,2.37,Pass,D,Moderate,Good
S00227,Male,18,Bachelor,Low,Yes,Moderate,3.92,97.1,5.32,3.9,83.7,81.0,2,No,35.0,27.8,35.6,28.9,30.9,1.64,Fail,F,Moderate,Excellent
S00228,Female,15,Master,Low,Yes,Quiet,3.02,87.6,6.5,4.2,100.0,82.3,2,Yes,46.2,46.1,66.7,52.0,50.9,2.23,Pass,D,Moderate,Good
S00229,Male,18,High School,Medium,Yes,Moderate,3.03,78.4,7.45,1.9,58.7,80.7,2,Yes,36.3,30.9,46.3,28.8,37.4,1.23,Fail,F,Moderate,Good
S00230,Male,16,High School,High,Yes,Quiet,0.5,66.5,6.91,3.8,73.9,84.3,5,Yes,18.1,23.7,54.8,41.7,33.9,1.3,Fail,F,Low,Average
S00231,Female,17,Bachelor,Medium,Yes,Quiet,2.21,100.0,7.05,0.8,81.0,77.3,0,No,59.1,58.0,62.4,53.5,60.9,2.75,Pass,D,Moderate,Excellent
S00232,Female,16,High School,Medium,Yes,Quiet,2.26,90.3,6.73,1.7,64.4,63.6,1,Yes,43.1,32.6,40.8,44.0,42.1,1.78,Fail,F,Moderate,Excellent
S00233,Female,15,Master,High,Yes,Quiet,2.87,94.1,6.97,4.9,71.9,48.8,3,No,39.1,47.5,17.8,36.3,39.0,1.32,Fail,F,Moderate,Excellent
S00234,Female,16,Bachelor,Medium,Yes,Noisy,1.88,79.6,6.71,2.8,55.2,58.6,1,Yes,27.7,24.6,19.6,30.1,26.2,0.94,Fail,F,Low,Good
S00235,Female,17,Master,Low,Yes,Noisy,4.13,83.6,5.65,2.8,60.8,75.9,1,No,67.9,50.7,52.9,60.8,57.9,2.56,Pass,D,High,Good
S00236,Female,16,Bachelor,Low,Yes,Moderate,1.94,81.6,5.51,2.2,76.3,86.7,5,Yes,53.5,39.3,39.6,33.0,39.5,1.74,Fail,F,Low,Good
S00237,Female,17,Master,Low,Yes,Quiet,4.32,85.6,8.36,5.3,65.9,77.3,4,No,38.0,38.7,38.0,48.0,40.9,1.22,Fail,F,High,Good
S00238,Female,17,High School,High,Yes,Noisy,1.85,100.0,6.18,3.3,86.3,65.3,2,Yes,28.6,38.1,35.3,40.1,33.8,1.42,Fail,F,Low,Excellent
S00239,Male,16,Master,High,Yes,Noisy,2.28,73.0,6.76,4.7,84.0,63.6,0,Yes,56.6,50.4,41.1,51.3,45.9,1.97,Fail,F,Moderate,Average
S00240,Female,18,High School,Low,Yes,Noisy,2.18,84.6,8.19,1.6,85.4,70.5,2,Yes,51.7,55.9,61.0,57.4,57.7,2.64,Pass,D,Moderate,Good
S00241,Female,15,Bachelor,Low,No,Moderate,2.4,88.6,6.73,1.0,72.4,79.1,1,Yes,36.7,58.6,41.4,53.9,48.9,2.23,Fail,F,Moderate,Good
S00242,Male,18,High School,Medium,Yes,Quiet,4.41,83.8,7.88,1.4,96.2,70.5,0,Yes,62.5,62.3,56.9,57.5,61.6,2.84,Pass,D,High,Good
S00243,Female,18,Bachelor,High,Yes,Quiet,2.61,95.0,6.11,3.4,87.5,62.5,0,No,40.6,59.7,57.2,62.1,51.5,1.68,Pass,D,Moderate,Excellent
S00244,Male,16,High School,Medium,No,Noisy,2.64,67.6,8.56,5.0,83.4,57.3,0,No,44.3,36.5,39.6,42.4,43.5,1.94,Fail,F,Moderate,Average
S00245,Male,15,High School,Medium,No,Noisy,2.11,100.0,7.23,3.6,83.5,59.3,0,No,40.2,54.0,32.5,47.8,43.0,2.5,Fail,F,Moderate,Excellent
S00246,Female,15,PhD,Low,Yes,Moderate,2.69,71.3,6.97,3.8,76.9,59.6,3,No,43.7,40.1,48.1,25.2,39.4,1.7,Fail,F,Moderate,Average
S00247,Male,18,High School,Medium,Yes,Quiet,3.26,73.7,6.84,2.8,99.8,69.0,0,No,39.1,35.5,42.6,42.2,38.7,1.57,Fail,F,Moderate,Average
S00248,Male,16,Master,Low,Yes,Moderate,2.74,80.5,7.77,0.6,97.1,57.9,2,No,53.3,49.7,46.8,49.0,48.5,1.89,Fail,F,Moderate,Good
S00249,Male,15,PhD,High,Yes,Noisy,2.82,78.5,7.24,5.5,74.5,61.6,1,Yes,24.2,16.6,31.9,32.5,25.9,1.33,Fail,F,Moderate,Good
S00250,Male,18,High School,Medium,Yes,Moderate,4.22,89.2,4.0,3.5,82.5,80.3,3,No,44.2,52.5,41.3,51.3,46.6,2.01,Fail,F,High,Good
S00251,Female,15,Bachelor,High,Yes,Moderate,3.33,88.1,6.55,3.3,74.1,78.8,1,No,43.8,38.0,48.0,53.6,44.7,2.14,Fail,F,Moderate,Good
S00252,Male,16,High School,Medium,Yes,Quiet,1.62,86.1,7.32,3.8,100.0,95.4,4,No,55.5,42.9,45.3,57.6,54.0,2.68,Pass,D,Low,Good
S00253,Female,16,High School,High,Yes,Quiet,2.9,70.8,6.03,0.0,76.2,75.1,5,No,57.0,54.1,61.6,47.3,54.9,2.25,Pass,D,Moderate,Average
S00254,Male,16,Bachelor,Medium,Yes,Moderate,2.35,83.6,6.5,1.7,97.9,48.9,4,No,55.1,39.9,36.2,37.0,40.5,1.75,Fail,F,Moderate,Good
S00255,Male,15,Master,Medium,Yes,Noisy,3.63,85.2,6.61,3.4,100.0,46.9,1,No,30.8,46.9,48.5,37.1,39.1,1.52,Fail,F,Moderate,Good
S00256,Male,17,High School,Medium,Yes,Quiet,3.12,97.3,8.59,2.3,84.8,71.9,1,No,57.8,61.7,59.2,54.4,55.7,2.36,Pass,D,Moderate,Excellent
S00257,Male,15,Bachelor,Low,Yes,Quiet,4.36,87.0,7.6,2.4,53.9,69.3,1,Yes,53.5,41.7,55.5,42.6,49.1,2.24,Fail,F,High,Good
S00258,Female,17,Bachelor,High,Yes,Moderate,2.11,88.8,7.33,4.4,100.0,66.2,1,Yes,43.6,52.8,42.1,60.2,45.8,1.78,Fail,F,Moderate,Good
S00259,Female,16,Master,Medium,Yes,Quiet,2.77,100.0,5.83,2.7,72.3,52.3,1,No,49.2,43.2,43.1,47.0,48.2,2.19,Fail,F,Moderate,Excellent
S00260,Male,18,High School,Medium,No,Moderate,1.72,73.4,6.32,6.1,69.7,55.6,1,No,28.5,19.1,31.0,30.7,24.6,0.85,Fail,F,Low,Average
S00261,Male,17,Bachelor,High,Yes,Moderate,2.95,81.1,7.85,2.4,100.0,86.1,3,No,54.9,50.0,54.7,56.1,50.3,2.01,Pass,D,Moderate,Good
S00262,Female,16,Bachelor,High,Yes,Moderate,1.16,73.6,7.66,3.7,60.5,85.3,2,Yes,56.1,56.3,47.3,38.4,49.8,2.0,Fail,F,Low,Average
S00263,Male,16,Bachelor,Medium,Yes,Noisy,3.39,100.0,5.58,3.2,100.0,74.0,1,Yes,53.3,48.2,59.9,57.1,55.1,2.37,Pass,D,Moderate,Excellent
S00264,Male,17,Master,High,Yes,Quiet,2.93,100.0,8.4,1.6,76.6,79.4,2,No,58.5,63.7,74.4,67.2,65.3,2.68,Pass,C,Moderate,Excellent
S00265,Male,18,Master,Low,Yes,Moderate,3.19,100.0,6.14,1.0,52.2,52.8,1,No,62.4,59.0,62.5,62.3,55.9,2.17,Pass,D,Moderate,Excellent
S00266,Female,16,High School,Low,Yes,Quiet,3.95,90.5,7.36,2.6,93.3,74.7,3,Yes,61.2,61.7,59.1,65.9,60.3,2.23,Pass,D,Moderate,Excellent
S00267,Female,17,Bachelor,Medium,Yes,Noisy,3.27,88.8,9.73,5.4,46.2,60.3,3,No,35.8,29.8,47.4,41.3,41.0,1.4,Fail,F,Moderate,Good
S00268,Female,18,High School,Medium,Yes,Noisy,1.47,80.4,6.58,1.9,79.3,88.7,4,No,37.5,37.5,29.0,34.5,37.0,1.35,Fail,F,Low,Good
S00269,Male,18,High School,Medium,Yes,Quiet,2.33,92.7,7.17,3.3,55.5,77.3,5,No,31.4,35.6,46.4,50.2,38.7,1.6,Fail,F,Moderate,Excellent
S00270,Male,16,Bachelor,Medium,Yes,Quiet,2.9,72.2,6.44,2.1,75.1,46.8,1,No,49.1,45.1,40.7,42.1,44.3,1.7,Fail,F,Moderate,Average
S00271,Female,15,High School,Medium,Yes,Quiet,2.61,72.2,7.18,2.8,90.5,51.7,4,No,37.5,38.7,43.1,31.5,36.8,1.18,Fail,F,Moderate,Average
S00272,Female,15,Bachelor,High,Yes,Moderate,2.75,80.8,8.43,4.2,86.3,68.8,2,Yes,36.4,35.8,43.6,46.7,39.3,1.42,Fail,F,Moderate,Good
S00273,Female,16,PhD,Medium,Yes,Quiet,4.95,100.0,6.81,2.7,83.1,56.4,1,No,54.9,64.1,71.3,67.8,64.4,2.58,Pass,D,High,Excellent
S00274,Female,18,High School,High,No,Moderate,3.12,79.9,6.71,1.6,95.1,86.7,1,No,57.8,49.4,41.6,46.6,47.5,1.47,Fail,F,Moderate,Good
S00275,Male,16,Master,Medium,Yes,Moderate,3.46,81.2,8.1,4.9,80.0,42.2,1,No,39.6,42.7,45.1,49.7,44.9,1.67,Fail,F,Moderate,Good
S00276,Female,17,Bachelor,Low,No,Moderate,0.59,87.9,5.74,1.6,76.8,68.9,1,Yes,57.3,55.7,63.6,69.2,65.4,2.81,Pass,C,Low,Good
S00277,Male,15,Bachelor,Low,Yes,Noisy,3.9,94.0,7.08,3.5,84.3,46.2,0,Yes,45.6,44.4,58.8,61.3,52.7,2.05,Pass,D,Moderate,Excellent
S00278,Female,17,Master,Medium,Yes,Quiet,6.42,97.5,6.27,0.3,70.1,64.3,1,Yes,78.1,75.6,63.9,74.2,72.6,3.29,Pass,C,Very High,Excellent
S00279,Male,16,High School,High,Yes,Noisy,4.61,73.8,6.76,4.4,92.9,51.4,3,No,65.8,56.5,65.3,62.2,60.3,2.08,Pass,D,High,Average
S00280,Female,16,Bachelor,Low,Yes,Quiet,2.47,84.0,6.11,6.4,81.1,68.9,5,Yes,17.6,19.4,15.3,25.1,23.9,1.17,Fail,F,Moderate,Good
S00281,Female,18,Bachelor,Low,Yes,Quiet,5.74,87.2,5.57,2.5,90.7,56.3,1,Yes,60.9,56.9,63.3,59.1,63.5,2.73,Pass,D,High,Good
S00282,Female,18,High School,High,Yes,Moderate,3.03,88.2,4.79,1.0,77.3,59.6,2,No,51.2,54.5,58.5,62.1,58.2,2.37,Pass,D,Moderate,Good
S00283,Female,18,Master,Medium,Yes,Moderate,3.37,93.7,6.55,3.7,87.5,86.0,1,No,52.4,55.9,54.2,43.3,47.9,1.57,Fail,F,Moderate,Excellent
S00284,Male,17,Master,Low,Yes,Quiet,2.68,93.2,7.23,2.6,90.0,63.3,2,No,28.2,32.4,26.0,27.8,28.9,1.09,Fail,F,Moderate,Excellent
S00285,Female,18,High School,Low,Yes,Moderate,2.65,85.3,7.81,5.7,49.7,28.9,1,No,24.8,24.8,18.0,40.8,26.9,0.86,Fail,F,Moderate,Good
S00286,Male,16,High School,High,Yes,Quiet,0.5,96.5,5.66,1.6,58.1,67.5,3,Yes,37.8,4.6,15.2,23.1,16.1,0.77,Fail,F,Low,Excellent
S00287,Male,18,Bachelor,High,Yes,Noisy,3.94,94.7,7.15,0.5,71.6,91.2,2,Yes,41.9,45.1,56.7,40.9,43.6,1.72,Fail,F,Moderate,Excellent
S00288,Male,15,High School,Low,Yes,Moderate,2.64,93.9,7.56,3.0,78.0,75.4,2,No,47.0,46.1,58.4,60.5,54.4,2.18,Pass,D,Moderate,Excellent
S00289,Male,18,Bachelor,Medium,Yes,Moderate,2.77,79.7,7.36,3.4,99.1,83.9,1,Yes,56.0,65.6,60.8,47.2,58.3,2.49,Pass,D,Moderate,Good
S00290,Female,17,High School,High,Yes,Noisy,3.33,92.1,7.26,1.3,86.8,60.8,1,Yes,61.3,56.9,49.8,71.0,58.8,2.21,Pass,D,Moderate,Excellent
S00291,Male,15,Bachelor,Medium,Yes,Moderate,2.5,97.0,4.84,3.9,87.8,79.6,1,No,68.4,75.2,68.2,71.3,71.9,2.74,Pass,C,Moderate,Excellent
S00292,Male,15,High School,High,Yes,Moderate,3.32,79.9,6.88,2.6,100.0,63.1,3,No,64.7,41.7,50.9,47.0,51.5,2.05,Pass,D,Moderate,Good
S00293,Male,15,High School,Medium,Yes,Moderate,4.44,86.3,6.92,2.1,100.0,74.8,0,Yes,61.8,46.5,57.6,61.3,55.6,2.26,Pass,D,High,Good
S00294,Female,17,Bachelor,High,No,Moderate,3.49,100.0,7.55,3.3,64.9,87.6,3,Yes,67.3,49.0,53.1,39.2,48.6,1.91,Fail,F,Moderate,Excellent
S00295,Female,16,Bachelor,Medium,Yes,Quiet,2.82,89.0,8.39,2.1,98.5,53.9,3,No,58.2,44.9,36.1,35.4,43.0,1.41,Fail,F,Moderate,Good
S00296,Female,18,PhD,Low,No,Quiet,2.85,84.1,6.74,1.4,81.6,43.0,4,No,52.0,59.9,49.9,49.0,54.5,1.98,Pass,D,Moderate,Good
S00297,Female,15,Master,Medium,Yes,Quiet,3.24,99.6,6.66,0.1,72.3,63.7,0,No,46.5,40.8,69.0,62.9,55.4,2.23,Pass,D,Moderate,Excellent
S00298,Male,15,High School,Medium,Yes,Moderate,2.0,80.3,7.13,1.6,75.6,74.9,2,No,36.7,31.9,35.0,49.6,37.2,1.59,Fail,F,Low,Good
S00299,Male,15,High School,High,Yes,Quiet,3.25,68.0,7.02,6.2,70.6,94.7,2,Yes,29.2,25.4,31.9,33.9,33.6,1.38,Fail,F,Moderate,Average
S00300,Female,16,Master,Low,Yes,Quiet,3.82,77.2,7.43,2.6,82.1,71.3,2,No,38.9,40.7,36.1,51.5,43.4,1.73,Fail,F,Moderate,Good
S00301,Male,16,Master,High,Yes,Quiet,3.11,96.4,7.53,1.0,78.8,79.4,4,No,48.6,51.9,49.5,60.3,53.2,1.79,Pass,D,Moderate,Excellent
